,Province/State,Country/Region,Lat,Long,ReportDate,ConfirmedCases,Deaths,US_State
16341,Unknown,Turkey,38.9637,35.2433,2020-03-25,2433,59,
16342,Unknown,Uganda,1.0,32.0,2020-03-25,14,0,
16343,Unknown,Ukraine,48.3794,31.1656,2020-03-25,145,5,
16344,Unknown,United Arab Emirates,24.0,54.0,2020-03-25,333,2,
16345,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-25,7,0,
16346,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-25,8,1,
16347,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-25,46,0,
16348,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-25,26,0,
16349,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-25,23,0,
16350,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-25,1,0,
16351,Unknown,United Kingdom,55.3781,-3.4360000000000004,2020-03-25,9529,465,
16352,Unknown,Uruguay,-32.5228,-55.7658,2020-03-25,189,0,
16353,Unknown,US,37.0902,-95.7129,2020-03-25,65778,942,
16354,Unknown,Uzbekistan,41.3775,64.5853,2020-03-25,60,0,
16355,Unknown,Venezuela,6.4238,-66.5897,2020-03-25,91,0,
16356,Unknown,Vietnam,16.0,108.0,2020-03-25,141,0,
16357,Unknown,Zambia,-15.4167,28.2833,2020-03-25,12,0,
16358,Unknown,Zimbabwe,-20.0,30.0,2020-03-25,3,1,
16359,Diamond Princess,Canada,0.0,0.0,2020-03-25,0,1,
16360,Unknown,Dominica,15.415,-61.371,2020-03-25,7,0,
16361,Unknown,Grenada,12.1165,-61.678999999999995,2020-03-25,1,0,
16362,Unknown,Mozambique,-18.665695,35.529562,2020-03-25,5,0,
16363,Unknown,Syria,34.802075,38.99681500000001,2020-03-25,5,0,
16364,Unknown,Timor-Leste,-8.874217,125.727539,2020-03-25,1,0,
16365,Unknown,Belize,13.1939,-59.5432,2020-03-25,2,0,
16366,Recovered,Canada,0.0,0.0,2020-03-25,0,0,
16367,Unknown,Laos,19.856270000000002,102.495496,2020-03-25,3,0,
16368,Unknown,Libya,26.3351,17.228331,2020-03-25,1,0,
16369,Unknown,West Bank and Gaza,31.9522,35.2332,2020-03-25,59,0,
16370,Unknown,Guinea-Bissau,11.8037,-15.1804,2020-03-25,2,0,
16371,Unknown,Mali,17.570692,-3.996166000000001,2020-03-25,2,0,
16372,Unknown,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-25,2,0,
16373,Northwest Territories,Canada,64.8255,-124.8457,2020-03-25,0,0,
16374,Yukon,Canada,64.2823,-135.0,2020-03-25,0,0,
16375,Unknown,Kosovo,42.602636,20.902977,2020-03-25,0,0,
16376,Unknown,Burma,21.9162,95.956,2020-03-25,0,0,
16377,Anguilla,United Kingdom,18.2206,-63.0686,2020-03-25,0,0,
16378,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-03-25,0,0,
16379,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-25,0,0,
16380,Unknown,MS Zaandam,0.0,0.0,2020-03-25,0,0,
16381,Unknown,Botswana,-22.3285,24.6849,2020-03-25,0,0,
16382,Unknown,Burundi,-3.3731,29.9189,2020-03-25,0,0,
16383,Unknown,Sierra Leone,8.460555000000001,-11.779889,2020-03-25,0,0,
16384,Unknown,Afghanistan,33.0,65.0,2020-03-26,94,4,
16385,Unknown,Albania,41.1533,20.1683,2020-03-26,174,6,
16386,Unknown,Algeria,28.0339,1.6596,2020-03-26,367,25,
16387,Unknown,Andorra,42.5063,1.5218,2020-03-26,224,3,
16388,Unknown,Angola,-11.2027,17.8739,2020-03-26,4,0,
16389,Unknown,Antigua and Barbuda,17.0608,-61.7964,2020-03-26,7,0,
16390,Unknown,Argentina,-38.4161,-63.6167,2020-03-26,502,9,
16391,Unknown,Armenia,40.0691,45.0382,2020-03-26,290,1,
16392,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-26,53,0,
16393,New South Wales,Australia,-33.8688,151.2093,2020-03-26,1219,7,
16394,Northern Territory,Australia,-12.4634,130.8456,2020-03-26,12,0,
16395,Queensland,Australia,-28.0167,153.4,2020-03-26,493,1,
16396,South Australia,Australia,-34.9285,138.6007,2020-03-26,235,0,
16397,Tasmania,Australia,-41.4545,145.9707,2020-03-26,47,0,
16398,Victoria,Australia,-37.8136,144.9631,2020-03-26,520,3,
16399,Western Australia,Australia,-31.9505,115.8605,2020-03-26,231,2,
16400,Unknown,Austria,47.5162,14.5501,2020-03-26,6909,49,
16401,Unknown,Azerbaijan,40.1431,47.5769,2020-03-26,122,3,
16402,Unknown,Bahamas,25.0343,-77.3963,2020-03-26,9,0,
16403,Unknown,Bahrain,26.0275,50.55,2020-03-26,458,4,
16404,Unknown,Bangladesh,23.685,90.3563,2020-03-26,44,5,
16405,Unknown,Barbados,13.1939,-59.5432,2020-03-26,18,0,
16406,Unknown,Belarus,53.7098,27.9534,2020-03-26,86,0,
16407,Unknown,Belgium,50.8333,4.0,2020-03-26,6235,220,
16408,Unknown,Benin,9.3077,2.3158,2020-03-26,6,0,
16409,Unknown,Bhutan,27.5142,90.4336,2020-03-26,2,0,
16410,Unknown,Bolivia,-16.2902,-63.5887,2020-03-26,43,0,
16411,Unknown,Bosnia and Herzegovina,43.9159,17.6791,2020-03-26,191,3,
16412,Unknown,Brazil,-14.235,-51.9253,2020-03-26,2985,77,
16413,Unknown,Brunei,4.5353,114.7277,2020-03-26,114,0,
16414,Unknown,Bulgaria,42.7339,25.4858,2020-03-26,264,3,
16415,Unknown,Burkina Faso,12.2383,-1.5616,2020-03-26,152,7,
16416,Unknown,Cabo Verde,16.5388,-23.0418,2020-03-26,4,1,
16417,Unknown,Cambodia,11.55,104.9167,2020-03-26,96,0,
16418,Unknown,Cameroon,3.8480000000000003,11.5021,2020-03-26,75,1,
16419,Alberta,Canada,53.9333,-116.5765,2020-03-26,486,2,
16420,British Columbia,Canada,49.2827,-123.1207,2020-03-26,725,14,
16421,Grand Princess,Canada,37.6489,-122.6655,2020-03-26,13,0,
16422,Manitoba,Canada,53.7609,-98.8139,2020-03-26,36,0,
16423,New Brunswick,Canada,46.5653,-66.4619,2020-03-26,33,0,
16424,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-26,82,0,
16425,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-26,73,0,
16426,Ontario,Canada,51.2538,-85.3232,2020-03-26,858,13,
16427,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-26,5,0,
16428,Quebec,Canada,52.9399,-73.5491,2020-03-26,1632,8,
16429,Saskatchewan,Canada,52.9399,-106.4509,2020-03-26,95,0,
16430,Unknown,Central African Republic,6.6111,20.9394,2020-03-26,3,0,
16431,Unknown,Chad,15.4542,18.7322,2020-03-26,3,0,
16432,Unknown,Chile,-35.6751,-71.543,2020-03-26,1306,4,
16433,Anhui,China,31.8257,117.2264,2020-03-26,990,6,
16434,Beijing,China,40.1824,116.4142,2020-03-26,566,8,
16435,Chongqing,China,30.0572,107.874,2020-03-26,578,6,
16436,Fujian,China,26.0789,117.9874,2020-03-26,328,1,
16437,Gansu,China,37.8099,101.0583,2020-03-26,136,2,
16438,Guangdong,China,23.3417,113.4244,2020-03-26,1448,8,
16439,Guangxi,China,23.8298,108.7881,2020-03-26,254,2,
16440,Guizhou,China,26.8154,106.8748,2020-03-26,146,2,
16441,Hainan,China,19.1959,109.7453,2020-03-26,168,6,
16442,Hebei,China,39.549,116.1306,2020-03-26,319,6,
16443,Heilongjiang,China,47.861999999999995,127.7615,2020-03-26,484,13,
16444,Henan,China,33.882,113.61399999999999,2020-03-26,1275,22,
16445,Hong Kong,China,22.3,114.2,2020-03-26,453,4,
16446,Hubei,China,30.9756,112.2707,2020-03-26,67801,3169,
16447,Hunan,China,27.6104,111.7088,2020-03-26,1018,4,
16448,Inner Mongolia,China,44.0935,113.9448,2020-03-26,89,1,
16449,Jiangsu,China,32.9711,119.455,2020-03-26,640,0,
16450,Jiangxi,China,27.614,115.7221,2020-03-26,936,1,
16451,Jilin,China,43.6661,126.1923,2020-03-26,95,1,
16452,Liaoning,China,41.2956,122.6085,2020-03-26,128,2,
16453,Macau,China,22.1667,113.55,2020-03-26,31,0,
16454,Ningxia,China,37.2692,106.1655,2020-03-26,75,0,
16455,Qinghai,China,35.7452,95.9956,2020-03-26,18,0,
16456,Shaanxi,China,35.1917,108.8701,2020-03-26,253,3,
16457,Shandong,China,36.3427,118.1498,2020-03-26,771,7,
16458,Shanghai,China,31.201999999999998,121.4491,2020-03-26,451,5,
16459,Shanxi,China,37.5777,112.2922,2020-03-26,135,0,
16460,Sichuan,China,30.6171,102.7103,2020-03-26,547,3,
16461,Tianjin,China,39.3054,117.323,2020-03-26,151,3,
16462,Tibet,China,31.6927,88.0924,2020-03-26,1,0,
16463,Xinjiang,China,41.1129,85.2401,2020-03-26,76,3,
16464,Yunnan,China,24.974,101.48700000000001,2020-03-26,178,2,
16465,Zhejiang,China,29.1832,120.0934,2020-03-26,1243,1,
16466,Unknown,Colombia,4.5709,-74.2973,2020-03-26,491,6,
16467,Unknown,Congo (Brazzaville),-4.0383,21.7587,2020-03-26,4,0,
16468,Unknown,Congo (Kinshasa),-4.0383,21.7587,2020-03-26,51,3,
16469,Unknown,Costa Rica,9.7489,-83.7534,2020-03-26,231,2,
16470,Unknown,Cote d'Ivoire,7.54,-5.5471,2020-03-26,96,0,
16471,Unknown,Croatia,45.1,15.2,2020-03-26,495,3,
16472,Unknown,Diamond Princess,0.0,0.0,2020-03-26,712,10,
16473,Unknown,Cuba,22.0,-80.0,2020-03-26,67,2,
16474,Unknown,Cyprus,35.1264,33.4299,2020-03-26,146,3,
16475,Unknown,Czechia,49.8175,15.472999999999999,2020-03-26,1925,9,
16476,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-26,140,0,
16477,Greenland,Denmark,71.7069,-42.6043,2020-03-26,6,0,
16478,Unknown,Denmark,56.2639,9.5018,2020-03-26,1877,41,
16479,Unknown,Djibouti,11.8251,42.5903,2020-03-26,11,0,
16480,Unknown,Dominican Republic,18.7357,-70.1627,2020-03-26,488,10,
16481,Unknown,Ecuador,-1.8312,-78.1834,2020-03-26,1403,34,
16482,Unknown,Egypt,26.0,30.0,2020-03-26,495,24,
16483,Unknown,El Salvador,13.7942,-88.8965,2020-03-26,13,0,
16484,Unknown,Equatorial Guinea,1.5,10.0,2020-03-26,12,0,
16485,Unknown,Eritrea,15.1794,39.7823,2020-03-26,6,0,
16486,Unknown,Estonia,58.5953,25.0136,2020-03-26,538,1,
16487,Unknown,Eswatini,-26.5225,31.4659,2020-03-26,6,0,
16488,Unknown,Ethiopia,9.145,40.4897,2020-03-26,12,0,
16489,Unknown,Fiji,-17.7134,178.065,2020-03-26,5,0,
16490,Unknown,Finland,64.0,26.0,2020-03-26,958,5,
16491,French Guiana,France,3.9339,-53.1258,2020-03-26,28,0,
16492,French Polynesia,France,-17.6797,149.4068,2020-03-26,30,0,
16493,Guadeloupe,France,16.25,-61.5833,2020-03-26,73,1,
16494,Mayotte,France,-12.8275,45.1662,2020-03-26,36,0,
16495,New Caledonia,France,-20.9043,165.618,2020-03-26,14,0,
16496,Reunion,France,-21.1351,55.2471,2020-03-26,135,0,
16497,Saint Barthelemy,France,17.9,-62.8333,2020-03-26,3,0,
16498,St Martin,France,18.0708,-63.0501,2020-03-26,11,0,
16499,Martinique,France,14.6415,-61.0242,2020-03-26,66,1,
16500,Unknown,France,46.2276,2.2137,2020-03-26,29155,1696,
16501,Unknown,Gabon,-0.8037,11.6094,2020-03-26,7,1,
16502,Unknown,Gambia,13.4432,-15.3101,2020-03-26,3,1,
16503,Unknown,Georgia,42.3154,43.3569,2020-03-26,79,0,
16504,Unknown,Germany,51.0,9.0,2020-03-26,43938,267,
16505,Unknown,Ghana,7.9465,-1.0232,2020-03-26,132,4,
16506,Unknown,Greece,39.0742,21.8243,2020-03-26,892,26,
16507,Unknown,Guatemala,15.7835,-90.2308,2020-03-26,25,1,
16508,Unknown,Guinea,9.9456,-9.6966,2020-03-26,4,0,
16509,Unknown,Guyana,5.0,-58.75,2020-03-26,5,1,
16510,Unknown,Haiti,18.9712,-72.2852,2020-03-26,8,0,
16511,Unknown,Holy See,41.9029,12.4534,2020-03-26,4,0,
16512,Unknown,Honduras,15.2,-86.2419,2020-03-26,52,1,
16513,Unknown,Hungary,47.1625,19.5033,2020-03-26,261,10,
16514,Unknown,Iceland,64.9631,-19.0208,2020-03-26,802,2,
16515,Unknown,India,21.0,78.0,2020-03-26,727,20,
16516,Unknown,Indonesia,-0.7893,113.9213,2020-03-26,893,78,
16517,Unknown,Iran,32.0,53.0,2020-03-26,29406,2234,
16518,Unknown,Iraq,33.0,44.0,2020-03-26,382,36,
16519,Unknown,Ireland,53.1424,-7.6921,2020-03-26,1819,19,
16520,Unknown,Israel,31.0,35.0,2020-03-26,2693,8,
16521,Unknown,Italy,43.0,12.0,2020-03-26,80589,8215,
16522,Unknown,Jamaica,18.1096,-77.2975,2020-03-26,26,1,
16523,Unknown,Japan,36.0,138.0,2020-03-26,1387,47,
16524,Unknown,Jordan,31.24,36.51,2020-03-26,212,0,
16525,Unknown,Kazakhstan,48.0196,66.9237,2020-03-26,111,1,
16526,Unknown,Kenya,-0.0236,37.9062,2020-03-26,31,1,
16527,Unknown,"Korea, South",36.0,128.0,2020-03-26,9241,131,
16528,Unknown,Kuwait,29.5,47.75,2020-03-26,208,0,
16529,Unknown,Kyrgyzstan,41.2044,74.7661,2020-03-26,44,0,
16530,Unknown,Latvia,56.8796,24.6032,2020-03-26,244,0,
16531,Unknown,Lebanon,33.8547,35.8623,2020-03-26,368,6,
16532,Unknown,Liberia,6.4281,-9.4295,2020-03-26,3,0,
16533,Unknown,Liechtenstein,47.14,9.55,2020-03-26,56,0,
16534,Unknown,Lithuania,55.1694,23.8813,2020-03-26,299,4,
16535,Unknown,Luxembourg,49.8153,6.1296,2020-03-26,1453,9,
16536,Unknown,Madagascar,-18.7669,46.8691,2020-03-26,23,0,
16537,Unknown,Malaysia,2.5,112.5,2020-03-26,2031,23,
16538,Unknown,Maldives,3.2028,73.2207,2020-03-26,13,0,
16539,Unknown,Malta,35.9375,14.3754,2020-03-26,134,0,
16540,Unknown,Mauritania,21.0079,10.9408,2020-03-26,3,0,
16541,Unknown,Mauritius,-20.2,57.5,2020-03-26,81,2,
16542,Unknown,Mexico,23.6345,-102.5528,2020-03-26,475,6,
16543,Unknown,Moldova,47.4116,28.3699,2020-03-26,177,1,
16544,Unknown,Monaco,43.7333,7.4167,2020-03-26,33,0,
16545,Unknown,Mongolia,46.8625,103.8467,2020-03-26,11,0,
16546,Unknown,Montenegro,42.5,19.3,2020-03-26,69,1,
16547,Unknown,Morocco,31.7917,-7.0926,2020-03-26,275,11,
16548,Unknown,Namibia,-22.9576,18.4904,2020-03-26,8,0,
16549,Unknown,Nepal,28.1667,84.25,2020-03-26,3,0,
16550,Aruba,Netherlands,12.5186,-70.0358,2020-03-26,28,0,
16551,Curacao,Netherlands,12.1696,-68.99,2020-03-26,6,1,
16552,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-26,3,0,
16553,Unknown,Netherlands,52.1326,5.2913,2020-03-26,7431,434,
16554,Unknown,New Zealand,-40.9006,174.886,2020-03-26,283,0,
16555,Unknown,Nicaragua,12.8654,-85.2072,2020-03-26,2,0,
16556,Unknown,Niger,17.6078,8.0817,2020-03-26,10,1,
16557,Unknown,Nigeria,9.082,8.6753,2020-03-26,65,1,
16558,Unknown,North Macedonia,41.6086,21.7453,2020-03-26,201,3,
16559,Unknown,Norway,60.472,8.4689,2020-03-26,3369,14,
16560,Unknown,Oman,21.0,57.0,2020-03-26,109,0,
16561,Unknown,Pakistan,30.3753,69.3451,2020-03-26,1201,9,
16562,Unknown,Panama,8.538,-80.7821,2020-03-26,558,8,
16563,Unknown,Papua New Guinea,-6.315,143.9555,2020-03-26,1,0,
16564,Unknown,Paraguay,-23.4425,-58.4438,2020-03-26,41,3,
16565,Unknown,Peru,-9.19,-75.0152,2020-03-26,580,9,
16566,Unknown,Philippines,13.0,122.0,2020-03-26,707,45,
16567,Unknown,Poland,51.9194,19.1451,2020-03-26,1221,16,
16568,Unknown,Portugal,39.3999,-8.2245,2020-03-26,3544,60,
16569,Unknown,Qatar,25.3548,51.1839,2020-03-26,549,0,
16570,Unknown,Romania,45.9432,24.9668,2020-03-26,1029,23,
16571,Unknown,Russia,60.0,90.0,2020-03-26,840,3,
16572,Unknown,Rwanda,-1.9403,29.8739,2020-03-26,50,0,
16573,Unknown,Saint Lucia,13.9094,-60.9789,2020-03-26,3,0,
16574,Unknown,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-26,1,0,
16575,Unknown,San Marino,43.9424,12.4578,2020-03-26,208,21,
16576,Unknown,Saudi Arabia,24.0,45.0,2020-03-26,1012,3,
16577,Unknown,Senegal,14.4974,-14.4524,2020-03-26,105,0,
16578,Unknown,Serbia,44.0165,21.0059,2020-03-26,384,1,
16579,Unknown,Seychelles,-4.6796,55.492,2020-03-26,7,0,
16580,Unknown,Singapore,1.2833,103.8333,2020-03-26,683,2,
16581,Unknown,Slovakia,48.669,19.699,2020-03-26,226,0,
16582,Unknown,Slovenia,46.1512,14.9955,2020-03-26,562,6,
16583,Unknown,Somalia,5.1521,46.1996,2020-03-26,2,0,
16584,Unknown,South Africa,-30.5595,22.9375,2020-03-26,927,0,
16585,Unknown,Spain,40.0,-4.0,2020-03-26,57786,4365,
16586,Unknown,Sri Lanka,7.0,81.0,2020-03-26,106,0,
16587,Unknown,Sudan,12.8628,30.2176,2020-03-26,3,1,
16588,Unknown,Suriname,3.9193,-56.0278,2020-03-26,8,0,
16589,Unknown,Sweden,63.0,16.0,2020-03-26,2840,77,
16590,Unknown,Switzerland,46.8182,8.2275,2020-03-26,11811,191,
16591,Unknown,Taiwan*,23.7,121.0,2020-03-26,252,2,
16592,Unknown,Tanzania,-6.369,34.8888,2020-03-26,13,0,
16593,Unknown,Thailand,15.0,101.0,2020-03-26,1045,4,
16594,Unknown,Togo,8.6195,0.8248,2020-03-26,23,0,
16595,Unknown,Trinidad and Tobago,10.6918,-61.2225,2020-03-26,65,1,
16596,Unknown,Tunisia,34.0,9.0,2020-03-26,197,6,
16597,Unknown,Turkey,38.9637,35.2433,2020-03-26,3629,75,
16598,Unknown,Uganda,1.0,32.0,2020-03-26,14,0,
16599,Unknown,Ukraine,48.3794,31.1656,2020-03-26,196,5,
16600,Unknown,United Arab Emirates,24.0,54.0,2020-03-26,333,2,
16601,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-26,15,0,
16602,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-26,8,1,
16603,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-26,66,1,
16604,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-26,35,0,
16605,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-26,25,0,
16606,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-26,5,0,
16607,Unknown,United Kingdom,55.3781,-3.4360000000000004,2020-03-26,11658,578,
16608,Unknown,Uruguay,-32.5228,-55.7658,2020-03-26,217,0,
16609,Unknown,US,37.0902,-95.7129,2020-03-26,83836,1209,
16610,Unknown,Uzbekistan,41.3775,64.5853,2020-03-26,75,0,
16611,Unknown,Venezuela,6.4238,-66.5897,2020-03-26,107,0,
16612,Unknown,Vietnam,16.0,108.0,2020-03-26,153,0,
16613,Unknown,Zambia,-15.4167,28.2833,2020-03-26,16,0,
16614,Unknown,Zimbabwe,-20.0,30.0,2020-03-26,3,1,
16615,Diamond Princess,Canada,0.0,0.0,2020-03-26,0,1,
16616,Unknown,Dominica,15.415,-61.371,2020-03-26,11,0,
16617,Unknown,Grenada,12.1165,-61.678999999999995,2020-03-26,7,0,
16618,Unknown,Mozambique,-18.665695,35.529562,2020-03-26,7,0,
16619,Unknown,Syria,34.802075,38.99681500000001,2020-03-26,5,0,
16620,Unknown,Timor-Leste,-8.874217,125.727539,2020-03-26,1,0,
16621,Unknown,Belize,13.1939,-59.5432,2020-03-26,2,0,
16622,Recovered,Canada,0.0,0.0,2020-03-26,0,0,
16623,Unknown,Laos,19.856270000000002,102.495496,2020-03-26,6,0,
16624,Unknown,Libya,26.3351,17.228331,2020-03-26,1,0,
16625,Unknown,West Bank and Gaza,31.9522,35.2332,2020-03-26,84,1,
16626,Unknown,Guinea-Bissau,11.8037,-15.1804,2020-03-26,2,0,
16627,Unknown,Mali,17.570692,-3.996166000000001,2020-03-26,4,0,
16628,Unknown,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-26,2,0,
16629,Northwest Territories,Canada,64.8255,-124.8457,2020-03-26,1,0,
16630,Yukon,Canada,64.2823,-135.0,2020-03-26,3,0,
16631,Unknown,Kosovo,42.602636,20.902977,2020-03-26,71,1,
16632,Unknown,Burma,21.9162,95.956,2020-03-26,0,0,
16633,Anguilla,United Kingdom,18.2206,-63.0686,2020-03-26,0,0,
16634,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-03-26,0,0,
16635,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-26,0,0,
16636,Unknown,MS Zaandam,0.0,0.0,2020-03-26,0,0,
16637,Unknown,Botswana,-22.3285,24.6849,2020-03-26,0,0,
16638,Unknown,Burundi,-3.3731,29.9189,2020-03-26,0,0,
16639,Unknown,Sierra Leone,8.460555000000001,-11.779889,2020-03-26,0,0,
16640,Unknown,Afghanistan,33.0,65.0,2020-03-27,110,4,
16641,Unknown,Albania,41.1533,20.1683,2020-03-27,186,8,
16642,Unknown,Algeria,28.0339,1.6596,2020-03-27,409,26,
16643,Unknown,Andorra,42.5063,1.5218,2020-03-27,267,3,
16644,Unknown,Angola,-11.2027,17.8739,2020-03-27,4,0,
16645,Unknown,Antigua and Barbuda,17.0608,-61.7964,2020-03-27,7,0,
16646,Unknown,Argentina,-38.4161,-63.6167,2020-03-27,589,13,
16647,Unknown,Armenia,40.0691,45.0382,2020-03-27,329,1,
16648,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-27,62,0,
16649,New South Wales,Australia,-33.8688,151.2093,2020-03-27,1405,7,
16650,Northern Territory,Australia,-12.4634,130.8456,2020-03-27,12,0,
16651,Queensland,Australia,-28.0167,153.4,2020-03-27,555,1,
16652,South Australia,Australia,-34.9285,138.6007,2020-03-27,257,0,
16653,Tasmania,Australia,-41.4545,145.9707,2020-03-27,47,0,
16654,Victoria,Australia,-37.8136,144.9631,2020-03-27,574,3,
16655,Western Australia,Australia,-31.9505,115.8605,2020-03-27,231,2,
16656,Unknown,Austria,47.5162,14.5501,2020-03-27,7657,58,
16657,Unknown,Azerbaijan,40.1431,47.5769,2020-03-27,165,3,
16658,Unknown,Bahamas,25.0343,-77.3963,2020-03-27,10,0,
16659,Unknown,Bahrain,26.0275,50.55,2020-03-27,466,4,
16660,Unknown,Bangladesh,23.685,90.3563,2020-03-27,48,5,
16661,Unknown,Barbados,13.1939,-59.5432,2020-03-27,24,0,
16662,Unknown,Belarus,53.7098,27.9534,2020-03-27,94,0,
16663,Unknown,Belgium,50.8333,4.0,2020-03-27,7284,289,
16664,Unknown,Benin,9.3077,2.3158,2020-03-27,6,0,
16665,Unknown,Bhutan,27.5142,90.4336,2020-03-27,3,0,
16666,Unknown,Bolivia,-16.2902,-63.5887,2020-03-27,61,0,
16667,Unknown,Bosnia and Herzegovina,43.9159,17.6791,2020-03-27,237,4,
16668,Unknown,Brazil,-14.235,-51.9253,2020-03-27,3417,92,
16669,Unknown,Brunei,4.5353,114.7277,2020-03-27,115,0,
16670,Unknown,Bulgaria,42.7339,25.4858,2020-03-27,293,3,
16671,Unknown,Burkina Faso,12.2383,-1.5616,2020-03-27,180,9,
16672,Unknown,Cabo Verde,16.5388,-23.0418,2020-03-27,5,1,
16673,Unknown,Cambodia,11.55,104.9167,2020-03-27,99,0,
16674,Unknown,Cameroon,3.8480000000000003,11.5021,2020-03-27,91,2,
16675,Alberta,Canada,53.9333,-116.5765,2020-03-27,542,2,
16676,British Columbia,Canada,49.2827,-123.1207,2020-03-27,725,14,
16677,Grand Princess,Canada,37.6489,-122.6655,2020-03-27,13,0,
16678,Manitoba,Canada,53.7609,-98.8139,2020-03-27,39,1,
16679,New Brunswick,Canada,46.5653,-66.4619,2020-03-27,45,0,
16680,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-27,102,0,
16681,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-27,90,0,
16682,Ontario,Canada,51.2538,-85.3232,2020-03-27,994,18,
16683,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-27,9,0,
16684,Quebec,Canada,52.9399,-73.5491,2020-03-27,2024,18,
16685,Saskatchewan,Canada,52.9399,-106.4509,2020-03-27,95,0,
16686,Unknown,Central African Republic,6.6111,20.9394,2020-03-27,3,0,
16687,Unknown,Chad,15.4542,18.7322,2020-03-27,3,0,
16688,Unknown,Chile,-35.6751,-71.543,2020-03-27,1610,5,
16689,Anhui,China,31.8257,117.2264,2020-03-27,990,6,
16690,Beijing,China,40.1824,116.4142,2020-03-27,569,8,
16691,Chongqing,China,30.0572,107.874,2020-03-27,578,6,
16692,Fujian,China,26.0789,117.9874,2020-03-27,331,1,
16693,Gansu,China,37.8099,101.0583,2020-03-27,136,2,
16694,Guangdong,China,23.3417,113.4244,2020-03-27,1456,8,
16695,Guangxi,China,23.8298,108.7881,2020-03-27,254,2,
16696,Guizhou,China,26.8154,106.8748,2020-03-27,146,2,
16697,Hainan,China,19.1959,109.7453,2020-03-27,168,6,
16698,Hebei,China,39.549,116.1306,2020-03-27,319,6,
16699,Heilongjiang,China,47.861999999999995,127.7615,2020-03-27,484,13,
16700,Henan,China,33.882,113.61399999999999,2020-03-27,1275,22,
16701,Hong Kong,China,22.3,114.2,2020-03-27,519,4,
16702,Hubei,China,30.9756,112.2707,2020-03-27,67801,3174,
16703,Hunan,China,27.6104,111.7088,2020-03-27,1018,4,
16704,Inner Mongolia,China,44.0935,113.9448,2020-03-27,92,1,
16705,Jiangsu,China,32.9711,119.455,2020-03-27,641,0,
16706,Jiangxi,China,27.614,115.7221,2020-03-27,936,1,
16707,Jilin,China,43.6661,126.1923,2020-03-27,95,1,
16708,Liaoning,China,41.2956,122.6085,2020-03-27,128,2,
16709,Macau,China,22.1667,113.55,2020-03-27,33,0,
16710,Ningxia,China,37.2692,106.1655,2020-03-27,75,0,
16711,Qinghai,China,35.7452,95.9956,2020-03-27,18,0,
16712,Shaanxi,China,35.1917,108.8701,2020-03-27,253,3,
16713,Shandong,China,36.3427,118.1498,2020-03-27,772,7,
16714,Shanghai,China,31.201999999999998,121.4491,2020-03-27,468,5,
16715,Shanxi,China,37.5777,112.2922,2020-03-27,135,0,
16716,Sichuan,China,30.6171,102.7103,2020-03-27,548,3,
16717,Tianjin,China,39.3054,117.323,2020-03-27,155,3,
16718,Tibet,China,31.6927,88.0924,2020-03-27,1,0,
16719,Xinjiang,China,41.1129,85.2401,2020-03-27,76,3,
16720,Yunnan,China,24.974,101.48700000000001,2020-03-27,180,2,
16721,Zhejiang,China,29.1832,120.0934,2020-03-27,1247,1,
16722,Unknown,Colombia,4.5709,-74.2973,2020-03-27,539,6,
16723,Unknown,Congo (Brazzaville),-4.0383,21.7587,2020-03-27,4,0,
16724,Unknown,Congo (Kinshasa),-4.0383,21.7587,2020-03-27,51,3,
16725,Unknown,Costa Rica,9.7489,-83.7534,2020-03-27,263,2,
16726,Unknown,Cote d'Ivoire,7.54,-5.5471,2020-03-27,101,0,
16727,Unknown,Croatia,45.1,15.2,2020-03-27,586,3,
